text,label
"Subject: Action Required: Update your billing information

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 2244.",1
"Subject: Crypto alert: Double your investments today

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 2250.",1
"Subject: Happy Friday - Lunch plans?

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #84923.",0
"Subject: You have won a free gift card! Claim now

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 3487.",1
"Subject: System maintenance schedule: Friday 10 PM

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #68584.",0
"Subject: You have won a free gift card! Claim now

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 7608.",1
"Subject: URGENT: Verify your account immediately

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 9939.",1
"Subject: Feedback requested: New policy document

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #61839.",0
"Subject: Feedback requested: New policy document

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #92859.",0
"Subject: You have won a free gift card! Claim now

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 6638.",1
"Subject: URGENT: Verify your account immediately

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 2229.",1
"Subject: HR: Mandatory safety update and verification link

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 4896.",1
"Subject: Crypto alert: Double your investments today

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 3031.",1
"Subject: Feedback requested: New policy document

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #54628.",0
"Subject: Welcome to the team!

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #86192.",0
"Subject: Vacation approval notification

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #37571.",0
"Subject: Crypto alert: Double your investments today

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 9700.",1
"Subject: Quarterly financial report review

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #39572.",0
"Subject: Security Alert: Unusual login activity detected

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 4708.",1
"Subject: Vacation approval notification

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #43359.",0
"Subject: Weekly Team Sync Meeting

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #28870.",0
"Subject: Crypto alert: Double your investments today

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 8972.",1
"Subject: Invoice payment overdue - Action required

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 1076.",1
"Subject: Project Status Update - Phase 2

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #37772.",0
"Subject: Feedback requested: New policy document

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #84410.",0
"Subject: You have won a free gift card! Claim now

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 6493.",1
"Subject: Weekly Team Sync Meeting

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #39396.",0
"Subject: IT Support: System upgrade password confirmation needed

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 7136.",1
"Subject: Happy Friday - Lunch plans?

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #85883.",0
"Subject: System maintenance schedule: Friday 10 PM

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #92003.",0
"Subject: Feedback requested: New policy document

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #60021.",0
"Subject: Happy Friday - Lunch plans?

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #45965.",0
"Subject: URGENT: Verify your account immediately

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 1936.",1
"Subject: Happy Friday - Lunch plans?

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #62433.",0
"Subject: You have won a free gift card! Claim now

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 4065.",1
